Water Pump ID,Water Source Type,Water Quality,Distance to Nearest Town,Population Served,Installation Year,Funder,Payment Type,Water Pump Age,Pump Type,GPS Coordinates,Functioning Status
WP4041,Lake,Contaminated,40.0,27000.0,,USAID,Free,8.0,Motorized Pump,"(-21.161782587099097, 19.63040668614713)",Not Functioning
WP4042,Borehole,,39.0,,2005.0,UNICEF,Free,19.0,Motorized Pump,"(-18.953703663257446, 22.86242454648073)",Functioning
WP4043,Well,Contaminated,,24000.0,2015.0,UNICEF,Free,9.0,Solar Pump,"(-21.519787979119894, 24.931509893429865)",Not Functioning
WP4044,Well,Contaminated,43.0,24000.0,2005.0,Oxfam,Free,19.0,Motorized Pump,"(-20.32613522039548, 24.11609454941554)",Not Functioning
WP4045,,Contaminated,,25000.0,,World Bank,Free,,Motorized Pump,"(-19.892565314160905, 24.52633652553458)",
WP4046,Well,Contaminated,33.0,29000.0,,USAID,Free,32.0,Motorized Pump,"(-19.727868551858936, 24.29536242770447)",Not Functioning
,Well,Contaminated,34.0,24000.0,2006.0,Red Cross,Free,18.0,Solar Pump,"(-19.306303589108573, 24.47922340623272)",Functioning
,Well,Contaminated,37.0,23000.0,2017.0,Red Cross,Free,7.0,Solar Pump,"(-22.446109813768967, 27.520992757230445)",Not Functioning
WP4049,River,,54.0,26000.0,,Red Cross,Free,5.0,Solar Pump,"(-18.012423584368964, 28.779503461530307)",Not Functioning
WP4050,Lake,Contaminated,34.0,22000.0,2011.0,USAID,Free,13.0,Motorized Pump,,Not Functioning
WP4051,River,Clean,41.0,22000.0,2018.0,,Free,6.0,Solar Pump,"(-22.173161313525192, 20.183042757064566)",
WP4052,,Clean,41.0,27000.0,2007.0,USAID,Pay per use,17.0,Motorized Pump,"(-21.77628111083176, 20.715053504690225)",Functioning
WP4053,Well,,31.0,27000.0,,Red Cross,Pay per use,,Motorized Pump,"(-23.041053058195605, 22.795254203367293)",Not Functioning
WP4054,Well,Clean,38.0,24000.0,2010.0,Red Cross,,14.0,Motorized Pump,,Not Functioning
WP4055,Well,Clean,40.0,29000.0,2001.0,Red Cross,,23.0,Motorized Pump,,Not Functioning
WP4056,,Contaminated,40.0,21000.0,1990.0,Oxfam,Free,34.0,Motorized Pump,"(-22.39359599152788, 25.31392636533249)",Not Functioning
WP4057,Lake,Contaminated,42.0,27000.0,2007.0,Oxfam,Free,,Motorized Pump,"(-20.413994069661115, 26.795319576551268)",
WP4058,Well,Clean,34.0,,2002.0,Red Cross,Pay per use,22.0,Motorized Pump,,Not Functioning
WP4059,Lake,Contaminated,47.0,28000.0,2010.0,,Pay per use,,Solar Pump,"(-23.31454843560953, 20.414874384611366)",Not Functioning
WP4060,River,Contaminated,49.0,27000.0,2008.0,USAID,Free,16.0,Solar Pump,"(-21.4656569165751, 19.03272398695302)",Not Functioning
,Lake,,44.0,26000.0,2005.0,Red Cross,Free,19.0,Hand Pump,"(-18.294794961997667, 24.97587280253108)",Not Functioning
WP4062,Well,Contaminated,40.0,27000.0,1999.0,USAID,Free,,Motorized Pump,"(-17.90623028351999, 24.449608755594113)",Not Functioning
WP4063,,Contaminated,40.0,23000.0,,USAID,Pay per use,,Solar Pump,"(-23.96994790890692, 19.15919163615589)",Not Functioning
WP4064,Well,Contaminated,39.0,21000.0,2013.0,Red Cross,Free,11.0,Motorized Pump,"(-19.2817963025812, 25.19950240902688)",Functioning
WP4065,Well,Clean,48.0,19000.0,2013.0,,Free,11.0,Solar Pump,"(-19.13643401808732, 26.393271542607053)",Not Functioning
,Borehole,Contaminated,,,,Red Cross,,6.0,Solar Pump,"(-22.50846717961968, 23.635232456225996)",Not Functioning
WP4067,Well,Clean,41.0,24000.0,1998.0,Red Cross,Pay per use,26.0,Solar Pump,,Not Functioning
,,Contaminated,,22000.0,1996.0,USAID,,28.0,Motorized Pump,"(-19.86720155962218, 28.894949039921975)",Functioning
WP4069,Well,Clean,43.0,19000.0,2000.0,,Pay per use,,Solar Pump,,Not Functioning
,Well,Contaminated,43.0,,,Red Cross,,4.0,Motorized Pump,,Functioning
WP4071,,Contaminated,44.0,23000.0,1995.0,USAID,Pay per use,29.0,Solar Pump,"(-17.710742141814137, 28.36006425963365)",Not Functioning
WP4072,Well,Contaminated,,21000.0,2018.0,Red Cross,,,Motorized Pump,"(-23.4912052230825, 22.646261540809263)",Not Functioning
WP4073,Well,Contaminated,41.0,26000.0,2016.0,UNICEF,Free,,Solar Pump,"(-19.455224515191404, 26.342993182559418)",Not Functioning
,Lake,Contaminated,40.0,19000.0,1998.0,UNICEF,Free,26.0,Motorized Pump,"(-22.074036026306437, 26.918128003749224)",Not Functioning
WP4075,,Contaminated,54.0,26000.0,2006.0,,Free,18.0,Solar Pump,"(-22.9996027617915, 23.38238214008682)",Functioning
WP4076,Well,Contaminated,41.0,,,Oxfam,Pay per use,,,"(-22.880670055295386, 24.446016909918345)",Functioning
WP4077,Lake,Contaminated,49.0,25000.0,2019.0,Red Cross,Pay per use,5.0,Solar Pump,"(-22.318772347458143, 23.954503676529722)",Not Functioning
WP4078,,,,24000.0,2012.0,UNICEF,Free,12.0,Motorized Pump,"(-22.38991462650207, 19.046658463569628)",Functioning
WP4079,,Contaminated,42.0,23000.0,,USAID,Free,28.0,Solar Pump,"(-20.680697145844476, 28.75125119516568)",Not Functioning
WP4080,Borehole,Contaminated,34.0,21000.0,1992.0,,Free,32.0,Hand Pump,,Not Functioning
WP4081,Well,Contaminated,35.0,21000.0,1993.0,USAID,Free,31.0,,"(-18.87036066734911, 20.202426434364686)",Not Functioning
WP4082,Lake,Contaminated,,27000.0,2017.0,UNICEF,Free,7.0,Solar Pump,"(-18.113728402009563, 26.10378614248028)",Not Functioning
WP4083,Well,Contaminated,41.0,19000.0,1998.0,Oxfam,Free,,Solar Pump,"(-19.059159486278563, 27.48291439632403)",
WP4084,Well,Contaminated,,22000.0,2010.0,Red Cross,Free,14.0,Motorized Pump,"(-19.924990456911363, 24.063625786332963)",Not Functioning
WP4085,Well,,47.0,26000.0,1997.0,Red Cross,Pay per use,27.0,Motorized Pump,,Not Functioning
WP4086,Well,Contaminated,,25000.0,1990.0,,Free,34.0,Motorized Pump,"(-18.09947640717952, 28.78160991832391)",Not Functioning
WP4087,Lake,Contaminated,46.0,32000.0,2014.0,Red Cross,Free,,Solar Pump,"(-18.761937762569264, 25.988247273578665)",Not Functioning
WP4088,,,40.0,23000.0,2009.0,UNICEF,Free,15.0,,"(-19.017108765636685, 28.98241114763767)",Not Functioning
WP4089,Lake,Contaminated,49.0,24000.0,1994.0,Oxfam,,30.0,Solar Pump,"(-21.582586667602587, 21.602660442688716)",Not Functioning
WP4090,Borehole,,,23000.0,2007.0,USAID,Pay per use,17.0,Motorized Pump,"(-17.858956034625567, 28.120723607803825)",Functioning
WP4091,,Contaminated,43.0,24000.0,2004.0,USAID,Free,20.0,Motorized Pump,"(-21.471093281666867, 27.150357751821517)",Functioning
WP4092,Well,Contaminated,38.0,21000.0,2018.0,Red Cross,Free,6.0,Motorized Pump,"(-17.83338722543938, 27.77070234311754)",Not Functioning
,Well,Contaminated,51.0,23000.0,2011.0,USAID,Free,13.0,,,Not Functioning
WP4094,Lake,Contaminated,45.0,26000.0,2002.0,USAID,Pay per use,22.0,Motorized Pump,"(-17.943371223299398, 24.478872307249976)",Not Functioning
WP4095,Well,,39.0,35000.0,2002.0,USAID,,22.0,Hand Pump,"(-19.082388432165725, 28.381167294002694)",Not Functioning
WP4096,Well,Contaminated,53.0,26000.0,2010.0,Red Cross,Free,14.0,,"(-23.672006861762842, 20.804611706669803)",Not Functioning
WP4097,Well,,46.0,24000.0,1990.0,USAID,,34.0,,,
,Lake,Contaminated,38.0,19000.0,2014.0,Red Cross,,10.0,Solar Pump,"(-19.057790826945848, 26.675244664304685)",Not Functioning
WP4099,Lake,Contaminated,45.0,24000.0,2015.0,,Free,9.0,Solar Pump,"(-22.781308376788253, 23.69391474672663)",
WP4100,Lake,,46.0,28000.0,1996.0,Red Cross,Pay per use,28.0,Solar Pump,"(-19.077915638344507, 21.110462514084958)",Not Functioning
WP4101,,Contaminated,46.0,23000.0,,USAID,Free,31.0,Solar Pump,"(-21.996350066920954, 24.023785300539366)",Not Functioning
WP4102,,Contaminated,39.0,26000.0,2017.0,Red Cross,Free,7.0,Hand Pump,"(-19.099973337212294, 28.139354756482316)",Not Functioning
WP4103,Well,Clean,48.0,22000.0,2001.0,Red Cross,Pay per use,23.0,Motorized Pump,"(-18.473279911847342, 24.0947763024761)",Not Functioning
WP4104,Well,Clean,40.0,24000.0,2016.0,,Free,8.0,,"(-18.926895728331743, 24.425162628956485)",Not Functioning
WP4105,Lake,Contaminated,44.0,27000.0,2013.0,Oxfam,,11.0,Hand Pump,"(-18.656804307377776, 28.06650776595678)",Not Functioning
WP4106,Well,Contaminated,,20000.0,1991.0,Red Cross,Free,33.0,Solar Pump,"(-21.65021301834639, 26.971209511590008)",Not Functioning
WP4107,Lake,Contaminated,36.0,20000.0,2007.0,USAID,Pay per use,17.0,,"(-20.78759972091298, 21.862129995196785)",Not Functioning
,Well,Clean,50.0,29000.0,1994.0,Oxfam,Pay per use,,Motorized Pump,"(-19.913222343592366, 25.96975148146088)",Not Functioning
WP4109,Lake,,40.0,23000.0,2004.0,USAID,Free,,Hand Pump,"(-19.24441613969158, 25.240368910361646)",Not Functioning
WP4110,Borehole,Clean,44.0,24000.0,1995.0,UNICEF,Free,,Motorized Pump,"(-18.529085410620453, 26.151141771475434)",Not Functioning
,Well,Clean,,22000.0,,USAID,,20.0,Solar Pump,"(-21.523747099130887, 25.18359147198978)",Not Functioning
,Well,Clean,47.0,,,Red Cross,Free,22.0,Motorized Pump,"(-21.4954045932238, 20.10593112544955)",Functioning
,River,Contaminated,,25000.0,1998.0,USAID,Pay per use,26.0,Solar Pump,"(-21.94508104294593, 25.626235066864247)",
WP4114,,Clean,40.0,28000.0,1993.0,Red Cross,Free,31.0,Motorized Pump,,Not Functioning
WP4115,Well,Contaminated,45.0,18000.0,2011.0,USAID,Free,13.0,Motorized Pump,"(-19.65602667365741, 24.883067634261455)",Functioning
,Lake,Contaminated,38.0,,1999.0,USAID,Free,25.0,Solar Pump,"(-23.402328878702452, 22.88563541609102)",Not Functioning
WP4117,Borehole,Clean,54.0,26000.0,2007.0,USAID,Free,17.0,Hand Pump,,Not Functioning
WP4118,Borehole,Contaminated,32.0,23000.0,1998.0,USAID,Free,26.0,Solar Pump,"(-22.209119557605185, 24.036098258121825)",Not Functioning
WP4119,,,39.0,28000.0,2003.0,Oxfam,,21.0,Motorized Pump,"(-18.40396349676892, 28.320665271576036)",Functioning
WP4120,Lake,Clean,49.0,25000.0,1997.0,Red Cross,Pay per use,,Motorized Pump,"(-20.885621321787102, 25.434715954211676)",Not Functioning
WP4121,Lake,Contaminated,39.0,24000.0,1990.0,Red Cross,Free,34.0,Motorized Pump,"(-22.56858977957158, 24.591477165121546)",Not Functioning
WP4122,Well,Contaminated,38.0,19000.0,1990.0,Red Cross,Free,34.0,Solar Pump,"(-21.696236331381076, 24.47718504089625)",Not Functioning
WP4123,Well,Contaminated,45.0,,2011.0,,Free,13.0,Motorized Pump,"(-22.06409514076265, 21.779490979570696)",Functioning
WP4124,Well,Contaminated,35.0,29000.0,2002.0,Oxfam,Free,22.0,Solar Pump,"(-21.960966816323726, 26.585721078706513)",Functioning
,Lake,Contaminated,38.0,14000.0,1991.0,USAID,Free,33.0,Solar Pump,"(-21.695830022867945, 24.29988202476887)",Not Functioning
WP4126,Well,Contaminated,,22000.0,1995.0,Oxfam,Pay per use,29.0,Motorized Pump,"(-19.554284997728157, 28.21974477978021)",Not Functioning
WP4127,Well,Contaminated,37.0,24000.0,2016.0,USAID,Free,,Motorized Pump,"(-19.85092510795195, 27.734445481895026)",Functioning
,,Contaminated,46.0,27000.0,2015.0,USAID,Free,9.0,Solar Pump,"(-23.49159588883391, 21.632350864892693)",Not Functioning
WP4129,,Contaminated,32.0,26000.0,1990.0,Red Cross,Free,,,"(-20.207800879109627, 26.3638717281387)",Not Functioning
WP4130,Well,Contaminated,37.0,,2007.0,USAID,Pay per use,17.0,Solar Pump,"(-20.584730230857232, 23.18404532440413)",Not Functioning
WP4131,Well,Contaminated,,24000.0,,USAID,,,Motorized Pump,"(-23.55489579548559, 22.109684578543757)",Functioning
WP4132,Well,Contaminated,57.0,26000.0,2010.0,Red Cross,Free,,Solar Pump,"(-20.856658990683037, 21.16341387182008)",Not Functioning
WP4133,Well,Contaminated,46.0,24000.0,,USAID,Pay per use,,Solar Pump,"(-18.385408050614135, 28.151080350282506)",Not Functioning
WP4134,Lake,Contaminated,36.0,,2013.0,,Pay per use,11.0,Solar Pump,"(-21.4714195813661, 21.160006176518518)",Not Functioning
WP4135,Borehole,Clean,,25000.0,1994.0,USAID,Free,30.0,,"(-22.95541313957734, 19.6205738098068)",Not Functioning
WP4136,Lake,Contaminated,42.0,18000.0,1994.0,USAID,Free,30.0,Motorized Pump,"(-23.836095401270804, 21.47438100690389)",Not Functioning
,Lake,Contaminated,40.0,22000.0,1991.0,Red Cross,Pay per use,33.0,Motorized Pump,"(-18.986491575703365, 25.87921854191606)",Not Functioning
WP4138,Lake,Contaminated,39.0,26000.0,2009.0,Red Cross,,,Motorized Pump,"(-20.903295766701262, 25.86411639828905)",Not Functioning
WP4139,River,Contaminated,42.0,26000.0,1998.0,Red Cross,Pay per use,26.0,Motorized Pump,"(-23.37393299169951, 24.763392806356723)",Functioning
,Borehole,Contaminated,28.0,24000.0,2000.0,Red Cross,Free,24.0,Solar Pump,,Not Functioning
WP4141,Borehole,Contaminated,40.0,31000.0,2020.0,UNICEF,Free,4.0,Solar Pump,"(-19.163776595016483, 19.76424937895695)",Not Functioning
WP4142,Well,Contaminated,28.0,22000.0,,Red Cross,Free,18.0,Motorized Pump,"(-18.807890595766526, 26.809041143364286)",Not Functioning
,,,44.0,26000.0,,Red Cross,Free,15.0,Solar Pump,"(-20.51009282043133, 26.163854887088114)",Not Functioning
WP4144,Well,Clean,51.0,,2001.0,Red Cross,Free,,,"(-19.735429652750987, 25.928765455472195)",Not Functioning
,Lake,Clean,37.0,,1997.0,UNICEF,Free,27.0,,"(-17.81503851275962, 24.159564829854403)",Not Functioning
WP4146,Well,Clean,,26000.0,2002.0,Red Cross,Free,22.0,Solar Pump,,Not Functioning
,Well,Clean,42.0,24000.0,1992.0,Red Cross,Free,32.0,Motorized Pump,"(-19.59188148740425, 25.086987735532492)",Not Functioning
WP4148,Well,Clean,45.0,23000.0,1994.0,Red Cross,Free,30.0,Motorized Pump,"(-20.527242424646335, 20.81619789735078)",Not Functioning
WP4149,Lake,Contaminated,42.0,27000.0,1991.0,Oxfam,Free,33.0,Solar Pump,"(-23.086848460281526, 20.989611162258175)",Not Functioning
WP4150,Well,,45.0,24000.0,1997.0,USAID,,27.0,Motorized Pump,"(-21.094254044571638, 26.498699958190116)",Not Functioning
WP4151,Lake,Contaminated,,26000.0,1996.0,Red Cross,Free,28.0,Motorized Pump,"(-20.703664099536986, 27.274110533227056)",Not Functioning
WP4152,River,Clean,37.0,24000.0,2009.0,Red Cross,Free,15.0,,"(-21.180912134687865, 27.939053517691853)",Not Functioning
,Well,,39.0,24000.0,2002.0,Red Cross,Free,22.0,Solar Pump,"(-22.71882782554754, 20.112004349669963)",Not Functioning
WP4154,,Contaminated,37.0,25000.0,2015.0,Red Cross,Pay per use,9.0,Solar Pump,"(-22.143122861505375, 20.29030840131412)",Not Functioning
WP4155,Well,Contaminated,37.0,24000.0,,USAID,Free,21.0,Motorized Pump,"(-18.71866425592984, 28.955135141337557)",Functioning
WP4156,Borehole,Contaminated,,29000.0,,Red Cross,Free,23.0,Solar Pump,"(-23.515385378656816, 21.77288582380509)",Not Functioning
WP4157,Well,Contaminated,46.0,27000.0,1997.0,UNICEF,,27.0,,,
WP4158,Well,Clean,45.0,22000.0,2002.0,USAID,Pay per use,22.0,Motorized Pump,"(-18.79403874616516, 24.380248994640045)",Not Functioning
WP4159,Well,Contaminated,45.0,,,,Free,24.0,Solar Pump,"(-18.650317288663928, 27.613035975401022)",
WP4160,,,43.0,29000.0,,Red Cross,Free,13.0,Solar Pump,"(-21.93237011393537, 25.473078074575227)",Not Functioning
WP4161,Well,Clean,44.0,20000.0,1998.0,Red Cross,Pay per use,26.0,Motorized Pump,"(-18.79156450723585, 24.030157083817866)",Not Functioning
WP4162,Well,Contaminated,,25000.0,2011.0,Oxfam,Pay per use,13.0,Solar Pump,"(-19.703439394348283, 24.21749425748332)",Not Functioning
WP4163,Borehole,Contaminated,50.0,28000.0,1991.0,,Free,33.0,Solar Pump,"(-21.889814160407948, 21.564515208444124)",Functioning
WP4164,Borehole,Clean,30.0,18000.0,2009.0,Red Cross,Free,15.0,Hand Pump,"(-23.513388213384406, 19.049205447012262)",Not Functioning
WP4165,,,47.0,27000.0,,,Free,,Motorized Pump,"(-23.257103080622162, 22.479257329261568)",Functioning
,Well,Clean,49.0,26000.0,,,Free,13.0,Solar Pump,"(-19.286644972649388, 24.402108403678792)",Not Functioning
,Borehole,Clean,41.0,24000.0,2012.0,Red Cross,Pay per use,12.0,Motorized Pump,,Not Functioning
WP4168,,Contaminated,38.0,30000.0,1991.0,Red Cross,Free,33.0,,"(-22.438707685888645, 22.632729974156298)",Not Functioning
WP4169,Well,Contaminated,47.0,19000.0,1993.0,USAID,Pay per use,31.0,Motorized Pump,"(-20.933528489482963, 22.042422996950215)",Functioning
,Well,Contaminated,46.0,24000.0,2011.0,USAID,Free,13.0,Hand Pump,"(-19.27937722264639, 28.461528085492517)",Functioning
WP4171,Lake,Contaminated,,24000.0,,World Bank,Pay per use,,Solar Pump,,Not Functioning
,Well,Contaminated,55.0,26000.0,2000.0,Red Cross,,24.0,,,Not Functioning
,Well,Contaminated,33.0,19000.0,1997.0,USAID,Free,,Solar Pump,"(-19.817381916044717, 24.316835944309013)",Not Functioning
,Well,Clean,,24000.0,2019.0,Red Cross,Free,5.0,Motorized Pump,"(-22.438552118989413, 20.3897609109424)",Not Functioning
WP4175,Lake,Contaminated,37.0,27000.0,2000.0,Red Cross,,24.0,Solar Pump,"(-21.557035414677557, 22.923807366380274)",Not Functioning
,,Clean,,23000.0,,,,30.0,Motorized Pump,"(-20.962940363019335, 25.28403467625103)",Not Functioning
WP4177,Lake,,35.0,23000.0,1995.0,Oxfam,Free,29.0,,,Not Functioning
WP4178,River,Contaminated,40.0,26000.0,2000.0,Red Cross,Pay per use,24.0,,"(-22.20906562481158, 20.48244662396756)",Not Functioning
WP4179,Lake,Contaminated,43.0,,1996.0,,Pay per use,28.0,Motorized Pump,"(-21.66435590499608, 25.409123409311498)",Functioning
,Lake,Clean,39.0,32000.0,1994.0,Red Cross,Pay per use,30.0,Motorized Pump,"(-20.618710795062654, 24.89572205699726)",Not Functioning
WP4181,Well,Contaminated,41.0,27000.0,1994.0,Red Cross,Free,,Motorized Pump,"(-23.622293458783233, 24.93741905365538)",Not Functioning
WP4182,River,Contaminated,42.0,26000.0,1997.0,Red Cross,Pay per use,27.0,Motorized Pump,,Functioning
,Well,Contaminated,37.0,19000.0,2006.0,Oxfam,Free,,Motorized Pump,"(-20.690409147609117, 23.858301618584456)",Functioning
WP4184,Well,Contaminated,44.0,25000.0,1999.0,USAID,Free,,Motorized Pump,"(-23.569178682584702, 22.153305004677463)",Not Functioning
,Lake,,27.0,23000.0,2000.0,Red Cross,Free,24.0,,"(-18.582213600621888, 26.025433587259975)",Not Functioning
WP4186,Well,,36.0,22000.0,2011.0,UNICEF,,13.0,Motorized Pump,"(-23.733372889666693, 22.532263928451027)",Not Functioning
WP4187,Well,Contaminated,37.0,,2004.0,Red Cross,Pay per use,20.0,Motorized Pump,"(-21.181214801728256, 21.95648392208472)",Functioning
WP4188,Well,,42.0,24000.0,1995.0,USAID,Pay per use,29.0,Solar Pump,"(-20.681004467340202, 26.294836802554347)",
WP4189,Well,Contaminated,,,2009.0,Red Cross,Free,,Motorized Pump,"(-18.181985570473262, 25.62452893309428)",Functioning
WP4190,Well,Contaminated,43.0,25000.0,1992.0,,Pay per use,32.0,Motorized Pump,"(-22.9767247625622, 20.346421864424784)",Functioning
,River,Contaminated,46.0,23000.0,2003.0,Oxfam,Free,,Motorized Pump,"(-19.966363250904724, 27.70857787378313)",Functioning
WP4192,Well,Clean,52.0,22000.0,1992.0,USAID,Free,32.0,Solar Pump,"(-20.84032670934854, 26.9437330321421)",Not Functioning
WP4193,Well,,,24000.0,1995.0,USAID,Pay per use,29.0,Motorized Pump,"(-18.22058488551311, 27.446422392920145)",Functioning
WP4194,Well,Clean,28.0,,2009.0,World Bank,Free,,,"(-19.006578659318336, 25.601200555763782)",Not Functioning
,River,,47.0,22000.0,1996.0,Red Cross,Free,,Solar Pump,"(-23.64556254080245, 19.556332619903543)",
WP4196,Well,Contaminated,30.0,25000.0,2018.0,Red Cross,Pay per use,6.0,Motorized Pump,"(-20.04816439261318, 25.230134872537977)",Not Functioning
WP4197,Well,Contaminated,41.0,24000.0,1995.0,USAID,Pay per use,29.0,Motorized Pump,"(-22.57250294354975, 19.233487049581534)",Functioning
WP4198,Well,Contaminated,39.0,25000.0,1999.0,,Pay per use,25.0,Motorized Pump,"(-19.366790357736235, 24.82792679158452)",Functioning
WP4199,Well,Clean,43.0,23000.0,2014.0,,Pay per use,10.0,Motorized Pump,"(-22.565795333645813, 23.005750717778504)",Functioning
WP4200,,Contaminated,39.0,,2013.0,USAID,Free,11.0,,"(-22.09642745029798, 19.243065603644787)",Not Functioning
,Well,Clean,38.0,23000.0,2000.0,Red Cross,Pay per use,24.0,,"(-20.83767334441178, 26.4216674402281)",
WP4202,Lake,Contaminated,35.0,21000.0,,USAID,Free,4.0,Motorized Pump,"(-20.375993948119486, 24.30101006440364)",Not Functioning
WP4203,Well,Contaminated,52.0,25000.0,1990.0,Red Cross,,34.0,Motorized Pump,"(-18.78912947394192, 24.17764797341833)",Not Functioning
WP4204,Well,Contaminated,33.0,25000.0,1991.0,Red Cross,Pay per use,33.0,Motorized Pump,"(-19.904835952570146, 27.905525309378792)",Not Functioning
,Well,Clean,29.0,26000.0,,USAID,Free,20.0,Hand Pump,"(-23.941537092841692, 21.99482642395031)",Not Functioning
WP4206,Well,Clean,42.0,24000.0,1998.0,Red Cross,Free,,,"(-19.92222737623885, 26.190383775728293)",Not Functioning
,Well,,,27000.0,2007.0,Red Cross,Free,17.0,Motorized Pump,"(-17.944456884996452, 28.04717692038602)",Not Functioning
,Well,Contaminated,40.0,25000.0,1996.0,,Free,28.0,Motorized Pump,"(-21.9275881690232, 19.71646758368777)",
WP4209,Well,Clean,,25000.0,2015.0,Red Cross,Free,9.0,Motorized Pump,"(-18.637585127573242, 24.292924967808144)",Not Functioning
,Lake,Contaminated,42.0,23000.0,2002.0,Red Cross,,22.0,Motorized Pump,"(-22.968325109097282, 20.676149415483035)",Not Functioning
WP4211,Lake,Contaminated,46.0,23000.0,2018.0,Red Cross,,6.0,Motorized Pump,"(-20.461292459014057, 26.09568866324021)",Not Functioning
